Date;Time UTC;Latitude;Longitude;Depth;Depth Type;Magnitude Type;Magnitude;Region Name;Last Update;Eqid;
2016-10-09;23:43:01;36.48;21.25;4; ;ML;2.2;SOUTHERN GREECE;2016-10-10 08:06;536231;
2016-10-09;23:23:07;37.18;28.54;2; ;ML;1.8;WESTERN TURKEY;2016-10-10 02:18;536172;
2016-10-09;23:03:36;15.92;-61.02;26; ;M ;3.6;GUADELOUPE REGION, LEEWARD ISL.;2016-10-09 23:11;536145;
2016-10-09;23:03:00;36.03;2.68;10; ; M;3.9;NORTHERN ALGERIA;2016-10-09 23:35;536148;
2016-10-09;22:58:19;40.10;27.70;6; ;ML;2.0;WESTERN TURKEY;2016-10-10 02:16;536171;
2016-10-09;22:55:07;14.28;-90.15;200; ;mb;4.6;GUATEMALA;2016-10-10 14:51;536143;
2016-10-09;22:52:25;41.14;48.52;44; ;ML;3.6;AZERBAIJAN;2016-10-10 00:06;536151;
2016-10-09;22:48:42;-21.84;-68.67;127; ;ML;3.1;ANTOFAGASTA, CHILE;2016-10-09 23:01;536141;
2016-10-09;22:38:14;-20.84;-72.10;24; ;ML;3.7;OFF COAST OF TARAPACA, CHILE;2016-10-10 02:15;536139;
2016-10-09;22:03:14;61.17;-150.89;54; ;Ml;2.8;SOUTHERN ALASKA;2016-10-09 23:10;536136;
2016-10-09;21:40:52;44.89;41.78;10; ;mb;3.8;CAUCASUS REGION, RUSSIA;2016-10-09 23:19;536146;
2016-10-09;21:10:10;38.92;30.08;5; ;ML;2.2;WESTERN TURKEY;2016-10-09 21:18;536133;
2016-10-09;21:00:42;41.85;22.10;2; ;ML;2.4;FYR OF MACEDONIA;2016-10-09 21:22;536132;
2016-10-09;20:42:37;42.91;13.26;6; ;ML;2.6;CENTRAL ITALY;2016-10-09 20:51;536129;
2016-10-09;20:36:09;-23.97;-69.47;81; ;ML;3.1;ANTOFAGASTA, CHILE;2016-10-09 21:03;536131;
2016-10-09;20:23:14;18.59;-64.07;31; ;MD;2.8;VIRGIN ISLANDS REGION;2016-10-10 19:55;536149;
2016-10-09;20:15:48;39.23;22.17;85; ;ML;2.1;GREECE;2016-10-10 07:32;536225;
2016-10-09;20:07:23;36.51;-99.01;3; ;mb;3.0;OKLAHOMA;2016-10-09 21:05;536126;
2016-10-09;20:00:52;60.40;-152.12;94; ;Ml;2.0;SOUTHERN ALASKA;2016-10-09 20:28;536127;
2016-10-09;19:53:50;38.76;-122.71;1; ;MD;2.3;NORTHERN CALIFORNIA;2016-10-09 19:55;536125;
2016-10-09;19:47:23;38.50;-122.62;9; ;MD;2.1;NORTHERN CALIFORNIA;2016-10-11 22:24;536122;
2016-10-09;19:41:50;35.01;27.79;2; ;ML;3.2;DODECANESE ISLANDS, GREECE;2016-10-10 13:51;536249;
2016-10-09;19:35:53;6.82;-73.18;146; ;Mw;3.8;NORTHERN COLOMBIA;2016-10-09 19:46;536121;
2016-10-09;19:32:41;35.34;32.76;50; ;ML;2.2;CYPRUS REGION;2016-10-10 08:48;536236;
2016-10-09;19:32:28;47.46;-0.05;2; ;ML;2.3;FRANCE;2016-10-09 19:40;536119;
2016-10-09;19:09:42;36.50;-99.08;3; ;mb;2.6;OKLAHOMA;2016-10-09 20:55;536118;
2016-10-09;19:08:46;44.25;-129.43;10;f;mb;4.8;OFF COAST OF OREGON;2016-10-09 21:21;536116;
2016-10-09;19:02:25;-23.81;-67.44;263; ;ML;3.5;ANTOFAGASTA, CHILE;2016-10-09 19:18;536115;
2016-10-09;19:00:07;49.78;8.69;15; ;ML;1.5;GERMANY;2016-10-10 07:23;536224;
2016-10-09;18:52:34;59.96;-154.77;199; ;Ml;2.5;SOUTHERN ALASKA;2016-10-09 19:49;536123;
2016-10-09;18:51:59;44.30;-129.18;10;f;mb;4.1;OFF COAST OF OREGON;2016-10-09 20:34;536112;
2016-10-09;18:51:12;18.83;-64.50;2; ;MD;3.2;VIRGIN ISLANDS REGION;2016-10-09 20:32;536120;
2016-10-09;18:33:37;61.03;-152.41;111; ;Ml;2.6;SOUTHERN ALASKA;2016-10-09 19:49;536111;
2016-10-09;18:19:54;37.73;21.91;2; ;ML;2.2;SOUTHERN GREECE;2016-10-10 06:44;536216;
2016-10-09;18:07:55;36.03;-96.76;3; ;ML;2.0;OKLAHOMA;2016-10-09 22:51;536140;
2016-10-09;18:05:28;4.93;-75.33;5; ;ML;3.1;COLOMBIA;2016-10-09 18:31;536109;
2016-10-09;17:54:35;39.91;19.75;2; ;ML;2.1;KERKIRA REGION, GREECE;2016-10-09 18:42;536110;
2016-10-09;17:13:33;65.31;-155.98;19; ;Ml;3.0;NORTHERN ALASKA;2016-10-10 04:34;536108;
2016-10-09;16:57:02;-33.66;136.66;15; ;M ;2.2;NEAR COAST OF SOUTH AUSTRALIA;2016-10-10 03:55;536197;
2016-10-09;16:50:13;35.92;28.16;8; ;ML;2.0;EASTERN MEDITERRANEAN SEA;2016-10-09 17:08;536107;
2016-10-09;16:48:14;-22.91;-174.71;10; ;mb;5.1;TONGA REGION;2016-10-09 21:20;536106;
2016-10-09;16:41:04;-19.76;-69.24;96; ;ML;3.2;TARAPACA, CHILE;2016-10-09 16:54;536105;
2016-10-09;16:37:59;36.42;-96.90;6; ;ML;2.0;OKLAHOMA;2016-10-10 19:45;536290;
2016-10-09;16:36:32;38.14;20.16;7; ;ML;2.5;GREECE;2016-10-10 06:48;536217;
2016-10-09;15:58:31;5.92;-76.53;6; ;ML;2.2;COLOMBIA;2016-10-09 16:11;536102;
2016-10-09;15:43:45;58.34;-156.16;150; ;Ml;2.6;ALASKA PENINSULA;2016-10-10 04:34;536201;
2016-10-09;15:06:24;38.18;20.29;16; ;ML;2.0;GREECE;2016-10-11 10:02;536423;
2016-10-09;15:04:53;14.80;119.31;40;f;mb;4.7;LUZON, PHILIPPINES;2016-10-10 14:50;536099;
2016-10-09;14:46:27;1.75;127.49;140; ;Mw;5.8;HALMAHERA, INDONESIA;2016-10-09 21:19;536094;
2016-10-09;14:41:40;40.54;23.62;5; ;ML;2.2;GREECE;2016-10-09 15:06;536095;
2016-10-09;14:37:32;36.51;-99.04;5;f;mb;2.5;OKLAHOMA;2016-10-09 16:39;536104;
2016-10-09;14:18:36;45.08;-127.88;10;f;mb;4.1;OFF COAST OF OREGON;2016-10-09 16:23;536096;
2016-10-09;14:16:02;6.84;-73.19;144; ;Mw;3.5;NORTHERN COLOMBIA;2016-10-09 14:26;536092;
2016-10-09;13:59:23;39.01;27.70;8; ;ML;1.9;WESTERN TURKEY;2016-10-09 14:31;536093;
2016-10-09;13:44:28;19.46;-154.77;13; ;ML;3.9;HAWAII REGION, HAWAII;2016-10-13 00:46;536089;
2016-10-09;13:31:22;36.72;28.22;64; ;ML;1.9;DODECANESE IS.-TURKEY BORDER REG;2016-10-09 13:49;536087;
2016-10-09;13:15:54;38.85;27.70;1; ;ML;2.0;WESTERN TURKEY;2016-10-09 13:40;536085;
2016-10-09;13:13:07;40.10;40.93;11; ;ML;2.8;EASTERN TURKEY;2016-10-09 13:33;536084;
2016-10-09;13:02:29;17.89;-66.64;6; ;Md;2.2;PUERTO RICO REGION;2016-10-09 13:17;536083;
2016-10-09;12:57:26;58.73;-141.55;47; ;Ml;2.1;OFF COAST OF SOUTHEASTERN ALASKA;2016-10-09 13:46;536086;
2016-10-09;12:48:24;62.41;2.25;2; ;mb;4.7;NORWEGIAN SEA;2016-10-09 21:18;536076;
2016-10-09;12:40:28;-28.41;136.12;12; ;M ;2.8;SOUTH AUSTRALIA;2016-10-11 00:05;536355;
2016-10-09;12:23:05;36.44;-96.89;5; ;mb;3.8;OKLAHOMA;2016-10-09 12:35;536074;
2016-10-09;12:04:12;38.23;20.22;2; ;ML;3.9;GREECE;2016-10-09 21:17;536070;
2016-10-09;11:58:04;37.25;27.87;26; ;ML;1.7;WESTERN TURKEY;2016-10-09 12:08;536071;
2016-10-09;11:27:10;39.41;32.16;10; ;ML;1.7;CENTRAL TURKEY;2016-10-09 11:39;536063;
2016-10-09;11:04:29;18.93;-66.73;37; ;Md;2.7;PUERTO RICO REGION;2016-10-09 13:49;536088;
2016-10-09;11:02:13;36.52;28.74;20; ;ML;2.0;DODECANESE IS.-TURKEY BORDER REG;2016-10-09 11:24;536061;
2016-10-09;11:01:21;18.71;-64.24;61; ;Md;2.2;VIRGIN ISLANDS REGION;2016-10-09 12:59;536079;
2016-10-09;10:59:52;49.86;91.17;10; ;mb;3.9;WESTERN MONGOLIA;2016-10-09 12:55;536068;
2016-10-09;10:59:36;17.88;-66.64;12; ;Md;2.4;PUERTO RICO REGION;2016-10-09 12:43;536075;
2016-10-09;10:56:46;60.16;-151.32;22; ;Ml;2.7;KENAI PENINSULA, ALASKA;2016-10-09 11:46;536064;
2016-10-09;10:55:50;6.82;-73.15;148; ;Mw;3.1;NORTHERN COLOMBIA;2016-10-09 11:06;536060;
2016-10-09;10:52:24;39.01;27.70;7; ;ML;2.7;WESTERN TURKEY;2016-10-09 11:04;536059;
2016-10-09;10:51:14;39.01;27.71;7; ;ML;2.6;WESTERN TURKEY;2016-10-09 21:16;536058;
2016-10-09;10:39:21;9.06;125.68;80; ;mb;4.8;MINDANAO, PHILIPPINES;2016-10-09 21:15;536055;
2016-10-09;10:33:02;42.63;13.21;11; ;ML;2.8;CENTRAL ITALY;2016-10-09 10:41;536054;
2016-10-09;10:17:50;-20.72;-69.13;110; ;ML;2.9;TARAPACA, CHILE;2016-10-09 10:34;536052;
2016-10-09;10:05:57;36.51;33.82;12; ;ML;1.6;CENTRAL TURKEY;2016-10-09 10:14;536050;
2016-10-09;09:29:40;17.84;-67.01;6; ;Md;2.0;PUERTO RICO REGION;2016-10-09 12:23;536073;
2016-10-09;09:19:43;-20.16;-69.24;94; ;ML;3.3;TARAPACA, CHILE;2016-10-09 09:39;536048;
2016-10-09;09:06:44;37.17;27.86;5; ;ML;1.8;WESTERN TURKEY;2016-10-09 09:23;536045;
2016-10-09;09:03:51;37.15;27.87;5; ;ML;1.7;WESTERN TURKEY;2016-10-09 09:18;536043;
2016-10-09;08:51:17;34.79;32.08;17; ;ML;1.7;CYPRUS REGION;2016-10-10 09:28;536245;
2016-10-09;08:29:53;45.79;15.42;1; ;ML;1.5;CROATIA;2016-10-09 08:39;536038;
2016-10-09;08:29:17;58.15;-153.74;56; ;Ml;3.3;KODIAK ISLAND REGION, ALASKA;2016-10-09 09:06;536041;
2016-10-09;08:18:49;37.85;29.19;5; ;ML;2.5;WESTERN TURKEY;2016-10-09 08:33;536035;
2016-10-09;08:13:30;8.71;-83.33;15; ;Mw;4.3;COSTA RICA;2016-10-09 14:06;536090;
2016-10-09;07:58:52;37.51;35.57;5; ;ML;2.0;CENTRAL TURKEY;2016-10-09 08:26;536034;
2016-10-09;07:49:30;18.53;-64.27;5; ;Md;2.3;VIRGIN ISLANDS REGION;2016-10-09 11:50;536065;
2016-10-09;07:26:22;60.52;-144.29;0; ;Ml;2.0;SOUTHERN ALASKA;2016-10-09 08:21;536033;
2016-10-09;07:04:14;37.78;21.87;1; ;ML;2.1;SOUTHERN GREECE;2016-10-09 10:12;536029;
2016-10-09;07:00:33;17.88;-66.67;10; ;Md;2.3;PUERTO RICO REGION;2016-10-09 11:25;536062;
2016-10-09;07:00:30;8.71;-83.33;15; ;Mw;4.3;COSTA RICA;2016-10-09 16:36;536103;
2016-10-09;06:45:43;33.23;-116.75;11; ;ML;2.0;SOUTHERN CALIFORNIA;2016-10-10 20:30;536023;
2016-10-09;06:41:26;36.52;29.13;19; ;ML;1.7;WESTERN TURKEY;2016-10-09 07:05;536026;
2016-10-09;06:33:14;42.85;85.74;1; ;mb;4.1;NORTHERN XINJIANG, CHINA;2016-10-09 07:07;536028;
2016-10-09;06:27:51;37.20;28.14;5; ;ML;1.6;WESTERN TURKEY;2016-10-09 06:50;536024;
2016-10-09;06:21:01;39.00;27.73;8;f;ML;4.0;WESTERN TURKEY;2016-10-09 21:15;536022;
2016-10-09;06:07:00;-29.86;-71.57;33; ;ML;3.4;OFFSHORE COQUIMBO, CHILE;2016-10-09 06:22;536016;
2016-10-09;05:56:04;38.91;31.46;9; ;ML;1.8;WESTERN TURKEY;2016-10-09 06:05;536015;
2016-10-09;05:47:07;-25.59;-69.64;89; ;ML;3.3;ANTOFAGASTA, CHILE;2016-10-09 05:57;536014;
2016-10-09;05:04:41;19.31;-155.10;7; ;ML;2.5;ISLAND OF HAWAII, HAWAII;2016-10-09 05:10;536013;
2016-10-09;04:56:46;6.83;-73.16;147; ;Mw;3.6;NORTHERN COLOMBIA;2016-10-09 05:06;536012;
2016-10-09;04:42:42;42.74;13.20;10; ;ML;3.7;CENTRAL ITALY;2016-10-09 21:14;536009;
2016-10-09;04:11:12;36.66;26.69;159; ;ML;3.6;DODECANESE ISLANDS, GREECE;2016-10-09 21:13;536001;
2016-10-09;03:57:16;-30.71;-71.43;49; ;ML;3.8;COQUIMBO, CHILE;2016-10-09 04:43;535995;
2016-10-09;03:54:38;35.33;23.30;26; ;ML;3.2;CRETE, GREECE;2016-10-09 21:12;535994;
2016-10-09;03:49:19;59.72;-154.48;183; ;Ml;3.1;SOUTHERN ALASKA;2016-10-09 04:19;536002;
2016-10-09;03:36:09;45.17;18.34;8;f;ML;2.8;CROATIA;2016-10-09 21:12;535989;
2016-10-09;03:32:01;36.07;-96.88;5;f;mb;2.5;OKLAHOMA;2016-10-09 03:47;535990;
2016-10-09;03:29:02;39.31;-122.79;11; ;MD;2.5;NORTHERN CALIFORNIA;2016-10-13 01:43;535987;
2016-10-09;03:28:12;39.92;20.59;2; ;ML;2.2;GREECE;2016-10-09 09:20;536044;
2016-10-09;03:13:36;37.54;37.08;10; ;ML;2.2;CENTRAL TURKEY;2016-10-09 03:28;535986;
2016-10-09;03:09:43;65.44;-144.72;0; ;Ml;2.2;NORTHERN ALASKA;2016-10-09 04:19;536004;
2016-10-09;03:05:03;65.43;-144.75;3; ;Ml;3.3;NORTHERN ALASKA;2016-10-09 04:59;536003;
2016-10-09;02:51:07;40.77;19.78;4; ;ML;2.3;ALBANIA;2016-10-09 08:35;536037;
2016-10-09;02:47:28;42.74;13.19;10; ;ML;3.1;CENTRAL ITALY;2016-10-09 02:56;535982;
2016-10-09;02:47:12;-22.77;-68.72;90; ;ML;2.8;ANTOFAGASTA, CHILE;2016-10-09 02:58;535983;
2016-10-09;02:45:55;38.57;43.17;8; ;ML;1.8;EASTERN TURKEY;2016-10-09 02:53;535980;
2016-10-09;02:45:53;42.75;13.19;10; ;ML;2.6;CENTRAL ITALY;2016-10-09 02:54;535981;
2016-10-09;02:28:48;64.67;-132.85;11; ;Ml;4.1;SOUTHERN YUKON TERRITORY, CANADA;2016-10-09 05:00;536011;
2016-10-09;02:28:24;40.61;28.96;5; ;ML;1.6;WESTERN TURKEY;2016-10-09 03:02;535984;
2016-10-09;02:26:29;36.29;29.70;5; ;ML;1.5;WESTERN TURKEY;2016-10-09 02:48;535979;
2016-10-09;02:20:31;35.38;23.36;39; ;ML;2.1;CRETE, GREECE;2016-10-09 09:28;536046;
2016-10-09;02:15:26;38.79;-122.81;2; ;MD;2.0;NORTHERN CALIFORNIA;2016-10-09 02:18;535976;
2016-10-09;02:11:44;42.69;18.75;15; ;ML;2.1;MONTENEGRO;2016-10-09 02:13;535972;
2016-10-09;02:04:43;39.16;29.66;5; ;ML;2.0;WESTERN TURKEY;2016-10-09 02:22;535977;
2016-10-09;01:42:54;13.83;120.68;118; ;mb;4.5;MINDORO, PHILIPPINES;2016-10-09 21:11;535978;
2016-10-09;01:35:19;62.35;-149.58;20; ;Ml;2.7;CENTRAL ALASKA;2016-10-09 02:14;535973;
2016-10-09;01:25:31;17.82;-66.81;9; ;Md;2.0;PUERTO RICO REGION;2016-10-09 04:33;536006;
2016-10-09;01:24:51;39.73;19.29;2; ;ML;2.5;KERKIRA REGION, GREECE;2016-10-09 21:10;536040;
2016-10-09;01:20:50;63.24;-150.44;120; ;Ml;2.4;CENTRAL ALASKA;2016-10-09 02:14;535975;
2016-10-09;01:14:37;65.44;-144.74;0; ;Ml;2.0;NORTHERN ALASKA;2016-10-09 02:14;535974;
2016-10-09;01:09:09;39.98;35.37;6; ;ML;2.0;CENTRAL TURKEY;2016-10-09 01:20;535968;
2016-10-09;01:07:20;40.57;28.99;2; ;ML;1.5;WESTERN TURKEY;2016-10-09 01:15;535967;
2016-10-09;01:02:40;-31.37;-70.55;115; ;mb;4.1;SAN JUAN, ARGENTINA;2016-10-09 21:10;535966;
2016-10-09;00:53:24;35.61;-113.09;9; ;ML;3.5;ARIZONA;2016-10-09 01:06;535964;
2016-10-09;00:47:35;48.74;-122.49;19; ;MD;2.4;WASHINGTON;2016-10-09 00:53;535961;
2016-10-09;00:37:34;40.61;28.96;5; ;ML;1.6;WESTERN TURKEY;2016-10-09 00:56;535963;
2016-10-09;00:35:38;40.61;28.96;5; ;ML;1.5;WESTERN TURKEY;2016-10-09 00:53;535962;
2016-10-09;00:24:49;40.61;28.95;6; ;ML;1.8;WESTERN TURKEY;2016-10-09 00:36;535960;
2016-10-09;00:18:58;35.47;-9.52;10; ;ML;3.4;WEST OF GIBRALTAR;2016-10-09 00:23;535959;
2016-10-09;00:15:28;40.58;28.98;3; ;ML;1.5;WESTERN TURKEY;2016-10-09 00:30;535958;
2016-10-09;00:12:17;40.61;28.97;5; ;ML;1.8;WESTERN TURKEY;2016-10-09 00:19;535957;
2016-10-09;00:11:49;19.15;-66.54;9; ;Md;3.0;PUERTO RICO REGION;2016-10-09 04:32;536005;
2016-10-08;23:59:04;40.61;28.95;5; ;ML;1.9;WESTERN TURKEY;2016-10-09 00:15;535955;
2016-10-08;23:57:09;42.76;13.12;10; ;ML;2.8;CENTRAL ITALY;2016-10-09 00:05;535953;
2016-10-08;23:54:31;40.14;31.66;2; ;ML;2.1;WESTERN TURKEY;2016-10-09 00:03;535952;
2016-10-08;23:44:17;40.61;28.97;5; ;ML;1.7;WESTERN TURKEY;2016-10-08 23:54;535949;
2016-10-08;23:41:08;-31.41;-70.51;98; ;ML;3.2;SAN JUAN, ARGENTINA;2016-10-08 23:56;535950;
2016-10-08;23:40:38;36.28;-97.52;2; ;mb;2.9;OKLAHOMA;2016-10-08 23:51;535948;
2016-10-08;23:31:57;40.60;28.97;4; ;ML;1.7;WESTERN TURKEY;2016-10-08 23:36;535943;
2016-10-08;23:19:41;17.88;-66.65;7; ;Md;2.3;PUERTO RICO REGION;2016-10-09 03:50;535992;
2016-10-08;23:17:02;17.90;-66.64;18; ;Md;2.2;PUERTO RICO REGION;2016-10-09 03:49;535991;
2016-10-08;23:16:38;40.61;28.95;6; ;ML;2.9;WESTERN TURKEY;2016-10-08 23:26;535940;
2016-10-08;23:13:42;40.61;28.97;4; ;ML;1.7;WESTERN TURKEY;2016-10-08 23:44;535946;
2016-10-08;23:10:15;40.61;28.95;5; ;ML;1.7;WESTERN TURKEY;2016-10-08 23:40;535945;
2016-10-08;23:09:03;40.61;28.95;5; ;ML;1.6;WESTERN TURKEY;2016-10-08 23:39;535944;
2016-10-08;23:07:27;-29.20;60.97;2; ;mb;4.6;SOUTHWEST INDIAN RIDGE;2016-10-09 21:09;535956;
2016-10-08;23:06:53;40.61;28.95;6; ;ML;2.7;WESTERN TURKEY;2016-10-08 23:14;535936;
2016-10-08;23:02:46;40.62;28.95;6; ;ML;3.6;WESTERN TURKEY;2016-10-09 21:08;535935;
2016-10-08;22:43:49;34.01;-117.25;14; ;Mw;3.7;GREATER LOS ANGELES AREA, CALIF.;2016-10-09 03:38;535925;
2016-10-08;22:40:13;62.33;-151.26;4; ;Ml;3.4;CENTRAL ALASKA;2016-10-14 20:25;535941;
2016-10-08;22:38:39;-20.70;-68.85;105; ;ML;3.1;TARAPACA, CHILE;2016-10-08 22:52;535927;
2016-10-08;22:32:02;59.22;-152.21;59; ;Ml;2.8;SOUTHERN ALASKA;2016-10-14 20:25;535942;
2016-10-08;22:25:26;-14.92;-174.38;10;f;mb;5.0;SAMOA ISLANDS REGION;2016-10-10 13:50;535928;
2016-10-08;22:20:55;37.80;20.38;5; ;ML;2.3;IONIAN SEA;2016-10-09 08:20;536032;
2016-10-08;22:17:25;62.27;-154.58;13; ;Ml;3.4;CENTRAL ALASKA;2016-10-09 02:15;535926;
2016-10-08;22:13:35;51.82;-177.02;12; ;Ml;2.0;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-10-14 20:26;537014;
2016-10-08;21:48:47;40.61;28.97;6; ;ML;1.9;WESTERN TURKEY;2016-10-08 22:00;535923;
2016-10-08;21:45:57;40.55;28.96;2; ;ML;1.6;WESTERN TURKEY;2016-10-08 22:04;535924;
2016-10-08;21:43:23;-19.36;-71.37;28; ;ML;3.2;OFF COAST OF TARAPACA, CHILE;2016-10-08 21:57;535922;
2016-10-08;21:37:20;43.80;8.35;24;f;ML;3.4;LIGURIAN SEA;2016-10-10 06:44;535921;
2016-10-08;21:22:33;40.61;28.96;6; ;ML;3.3;WESTERN TURKEY;2016-10-08 22:28;535919;
2016-10-08;21:19:57;51.49;-177.33;35; ;Ml;2.9;ANDREANOF ISLANDS, ALEUTIAN IS.;2016-10-14 20:26;537013;
2016-10-08;21:19:19;43.76;8.39;2;f;ML;2.6;LIGURIAN SEA;2016-10-08 22:26;535917;
2016-10-08;21:14:19;49.42;-120.51;0;f;ML;2.1;BRITISH COLUMBIA, CANADA;2016-10-11 17:11;535965;
2016-10-08;21:13:45;40.88;28.73;14; ;ML;1.9;WESTERN TURKEY;2016-10-08 21:19;535914;
2016-10-08;21:11:26;34.74;-116.30;6; ;ML;2.1;SOUTHERN CALIFORNIA;2016-10-10 18:56;535912;
2016-10-08;21:06:49;37.45;-118.84;7; ;MD;2.6;CENTRAL CALIFORNIA;2016-10-12 23:35;535911;
2016-10-08;20:51:57;47.96;146.36;457; ;mb;4.2;NORTHWEST OF KURIL ISLANDS;2016-10-08 22:24;535920;
2016-10-08;20:37:11;37.57;21.72;12; ;ML;2.0;SOUTHERN GREECE;2016-10-09 08:04;536031;
2016-10-08;20:17:29;37.85;29.21;16; ;ML;2.2;WESTERN TURKEY;2016-10-08 20:29;535909;
2016-10-08;19:50:05;37.81;21.36;11; ;ML;2.5;SOUTHERN GREECE;2016-10-09 07:52;535902;
2016-10-08;19:41:17;-37.18;178.94;15; ;Mw;5.6;OFF E. COAST OF N. ISLAND, N.Z.;2016-10-08 22:24;535897;
2016-10-08;19:35:16;37.87;29.21;7; ;ML;2.8;WESTERN TURKEY;2016-10-08 19:43;535895;
2016-10-08;19:13:50;-35.68;-71.17;108; ;ML;3.6;MAULE, CHILE;2016-10-08 19:29;535892;
2016-10-08;19:12:53;61.27;-140.87;1;f;Ml;2.1;SOUTHERN YUKON TERRITORY, CANADA;2016-10-14 20:25;535904;
2016-10-08;19:05:23;37.86;21.35;12; ;ML;3.1;SOUTHERN GREECE;2016-10-09 07:16;535891;
2016-10-08;19:03:01;32.24;-115.22;17; ;ML;2.5;BAJA CALIFORNIA, MEXICO;2016-10-10 18:01;535890;
2016-10-08;18:45:52;42.75;13.19;11; ;ML;2.6;CENTRAL ITALY;2016-10-08 18:56;535889;
2016-10-08;18:39:24;37.19;34.60;10; ;ML;2.7;CENTRAL TURKEY;2016-10-08 18:48;535888;
2016-10-08;18:36:27;42.83;143.90;120; ;mb;4.5;HOKKAIDO, JAPAN REGION;2016-10-08 22:22;535907;
2016-10-08;18:32:38;42.74;13.19;10; ;ML;2.5;CENTRAL ITALY;2016-10-08 18:46;535886;
2016-10-08;18:28:27;26.69;127.53;60; ;mb;4.7;RYUKYU ISLANDS, JAPAN;2016-10-08 22:21;535896;
2016-10-08;18:19:50;41.11;20.14;3; ;ML;2.4;ALBANIA;2016-10-09 07:06;536027;
2016-10-08;18:15:53;-52.86;12.47;10;f;mb;4.7;SOUTHWEST OF AFRICA;2016-10-12 15:02;535910;
2016-10-08;18:12:35;38.49;21.86;13; ;ML;2.1;GREECE;2016-10-09 06:22;535881;
2016-10-08;18:11:09;42.74;13.19;11; ;ML;3.9;CENTRAL ITALY;2016-10-08 22:20;535879;
2016-10-08;18:10:11;19.98;146.79;2; ;mb;5.5;MARIANA ISLANDS REGION;2016-10-08 22:18;535880;
2016-10-08;17:41:23;61.55;-149.97;34; ;Ml;2.0;SOUTHERN ALASKA;2016-10-08 18:44;535887;
2016-10-08;17:33:23;-21.58;-70.38;16; ;ML;2.4;OFFSHORE ANTOFAGASTA, CHILE;2016-10-08 17:47;535872;
2016-10-08;17:27:19;-29.53;-72.25;2; ;ML;4.2;OFFSHORE COQUIMBO, CHILE;2016-10-08 22:16;535870;
2016-10-08;17:20:45;-32.05;-70.70;106; ;ML;2.9;COQUIMBO, CHILE;2016-10-08 17:58;535871;
2016-10-08;17:11:19;32.67;-115.79;5; ;ML;2.5;SOUTHERN CALIFORNIA;2016-10-10 17:02;535865;
2016-10-08;17:02:38;38.68;33.65;5; ;ML;2.5;CENTRAL TURKEY;2016-10-08 17:09;535862;
2016-10-08;16:47:23;33.05;-115.59;9; ;ML;2.1;SOUTHERN CALIFORNIA;2016-10-10 16:28;535858;
2016-10-08;16:32:02;58.58;-137.27;5; ;Ml;2.0;SOUTHEASTERN ALASKA;2016-10-14 20:27;535868;
2016-10-08;16:23:26;36.41;-96.90;6; ;ML;2.2;OKLAHOMA;2016-10-08 17:14;535867;
2016-10-08;16:22:38;36.07;22.29;11; ;ML;2.3;SOUTHERN GREECE;2016-10-09 07:36;536030;
2016-10-08;16:14:20;40.74;-111.08;12; ;ML;2.0;UTAH;2016-10-10 18:32;536314;
2016-10-08;15:53:18;18.24;-67.35;16; ;Md;2.3;MONA PASSAGE, PUERTO RICO;2016-10-08 20:14;535908;
2016-10-08;15:48:18;40.75;-124.30;23; ;MD;2.2;OFFSHORE NORTHERN CALIFORNIA;2016-10-14 23:36;535851;
2016-10-08;15:47:36;39.49;43.92;25; ;ML;2.3;EASTERN TURKEY;2016-10-08 15:56;535854;
2016-10-08;15:46:05;44.00;7.20;8;f;ML;2.7;NORTHERN ITALY;2016-10-08 22:15;535852;
2016-10-08;15:25:12;17.41;-93.92;184; ;mb;4.4;VERACRUZ, MEXICO;2016-10-08 17:06;535861;
2016-10-08;15:21:48;44.75;-111.06;7; ;ML;2.1;YELLOWSTONE NAT. PARK, MONTANA;2016-10-10 17:41;536303;
2016-10-08;15:09:20;37.74;30.02;3; ;ML;2.0;WESTERN TURKEY;2016-10-08 17:49;535873;
2016-10-08;14:57:58;-24.51;-68.69;133; ;ML;3.8;ANTOFAGASTA, CHILE;2016-10-08 22:15;535850;
2016-10-08;14:53:14;38.18;38.20;7; ;ML;2.2;EASTERN TURKEY;2016-10-08 15:16;535847;
2016-10-08;14:51:59;18.81;-65.16;39; ;Md;2.0;PUERTO RICO REGION;2016-10-08 17:13;535866;
2016-10-08;14:43:12;37.66;23.00;15; ;ML;2.5;SOUTHERN GREECE;2016-10-08 15:06;535846;
2016-10-08;14:39:53;38.14;20.36;17; ;ML;2.7;GREECE;2016-10-08 15:18;535848;
2016-10-08;14:09:32;39.28;-122.76;11; ;MD;2.0;NORTHERN CALIFORNIA;2016-10-12 00:20;535843;
2016-10-08;14:03:01;36.76;28.24;66; ;ML;2.1;DODECANESE IS.-TURKEY BORDER REG;2016-10-08 14:19;535844;
2016-10-08;14:01:25;36.24;-120.36;9; ;MD;2.0;CENTRAL CALIFORNIA;2016-10-11 23:55;535841;
2016-10-08;13:11:40;37.72;-122.54;10; ;MD;2.4;OFFSHORE NORTHERN CALIFORNIA;2016-10-13 21:41;535834;
2016-10-08;13:06:16;38.58;24.41;14; ;ML;2.2;AEGEAN SEA;2016-10-08 13:28;535835;
